%eval_id interface cdv_1          cdv_2          cdv_3          cdv_4          cdv_5          cdv_6          cdv_7          cdv_8          cdv_9          cdv_10         obj_fn         	best_so_far	best_so_far	best_so_far
1        NO_ID      0.8479187783   4.945546381    -4.094571296   1.988446425    -2.063400526   -1.734059996   0.04259290805  1.166580101    3.97388397     -1.09520893    4201.865458    
125      NO_ID      -0.1400212558  4.752800819    2.148755377    4.494592539    5.027502342    3.529761048    -5.049490298   2.830412625    4.93305044     2.198955235    -10299.20802   	-1.34968e+07	-1.34968e+07	-1.34968e+07
126      NO_ID      -1.723095908   4.163533062    -2.669784837   -4.700627996   0.5156206635   -0.8340107571  3.166114032    -4.494567913   4.992658248    1.937870396    16688.40496    	-1.34968e+07	-1.34968e+07	-1.34968e+07
127      NO_ID      -5.070279637   3.766408559    4.916530716    4.949724392    3.595124531    -0.3413138916  -4.711799474   -5.12          -4.076837653   1.408428874    7587.311923    	-1.34968e+07	-1.34968e+07	-1.34968e+07
128      NO_ID      2.978375948    4.707791014    -3.292837921   -2.94582859    0.5103864277   0.4631176462   -0.621678837   -1.300427278   2.966757572    4.863998117    34444.04552    	-1.34968e+07	-1.34968e+07	-1.34968e+07
129      NO_ID      -3.577318534   4.445073983    5.003673903    -4.02092241    -2.388717912   2.865254049    3.383768143    4.760672662    -5.12          3.966992637    30508.75559    	-1.34968e+07	-1.34968e+07	-1.34968e+07
130      NO_ID      4.179104218    5.01524161     3.370500356    -3.856155982   -3.970663774   0.7194056263   -0.9642996915  -4.272791089   2.045341938    -0.571178493   2757.741668    	-1.34968e+07	-1.34968e+07	-1.34968e+07
131      NO_ID      4.828332233    4.980293779    3.643749596    1.690097868    4.620075891    -5.12          -3.563879147   3.91151587     -0.384426938   0.68361192     -230346.0641   	-1.34968e+07	-1.34968e+07	-1.34968e+07
132      NO_ID      -1.353296989   4.992677415    2.576854872    -3.020806751   -2.786538319   -1.297506617   0.9501056906   -4.060442177   2.547210171    -2.778837592   -583.423874    	-1.34968e+07	-1.34968e+07	-1.34968e+07
133      NO_ID      -4.365836805   -5.12          -4.639623011   3.051819721    -4.292989755   2.70606543     -3.404788266   -5.05185179    -3.453623911   -3.087909299   300.06803      	-1.34968e+07	-1.34968e+07	-1.34968e+07
134      NO_ID      2.338650825    2.659967446    4.483596186    -5.12          -1.702052034   -4.308807851   -1.808914125   -3.778479382   3.036027705    2.833791265    70.472065      	-1.34968e+07	-1.34968e+07	-1.34968e+07
135      NO_ID      -4.843784714   1.771237254    4.110309087    4.138620036    2.960695614    3.602074152    -3.341902564   0.1503083859   3.137163845    -4.456334074   -865.519184    	-1.34968e+07	-1.34968e+07	-1.34968e+07
136      NO_ID      -2.216203279   2.866938995    4.448420614    -2.785021693   -2.780648106   0.3303822016   -4.303237248   -1.834640153   4.242890295    -0.611966508   4939.684085    	-1.34968e+07	-1.34968e+07	-1.34968e+07
137      NO_ID      -2.124936519   -3.606525429   -1.039251948   -3.455206024   -4.122564264   0.1791147763   -3.025323822   -4.834160411   -2.905848556   4.35077877     49330.61362    	-1.34968e+07	-1.34968e+07	-1.34968e+07
138      NO_ID      -0.2469998095  3.542869027    0.1944615225   -4.928061289   2.654413829    -1.321712625   1.07852255     -3.440776924   0.844100866    2.364462854    -897.948077    	-1.34968e+07	-1.34968e+07	-1.34968e+07
139      NO_ID      0.1313574661   3.1101275      -4.98738333    -3.256102831   -4.946200351   3.703618702    -4.35914807    5.12           -3.365931181   -2.518227316   -118.264219    	-1.34968e+07	-1.34968e+07	-1.34968e+07
140      NO_ID      0.3905506731   2.020204713    3.772292372    -0.656898601   2.115984322    -2.159713841   -0.857632884   -1.936871007   2.762533122    2.670100844    123490.2103    	-1.34968e+07	-1.34968e+07	-1.34968e+07
141      NO_ID      0.8789119089   -4.115570835   3.530637078    3.297738209    3.419645677    3.585434457    -3.847646354   -2.359116364   -4.685936188   -1.873389226   19.825616      	-1.34968e+07	-1.34968e+07	-1.34968e+07
142      NO_ID      -3.101421755   4.379021368    4.037506842    -4.873761087   -1.096800107   -1.907931776   1.885835148    -2.056025677   1.486883985    1.677095713    16198.26308    	-1.34968e+07	-1.34968e+07	-1.34968e+07
143      NO_ID      -4.897949357   4.715109865    -5.109684445   1.742060982    1.362205058    -3.304107203   -3.913367749   0.32757547     -3.67385262    -0.7504586326  27287.80748    	-1.34968e+07	-1.34968e+07	-1.34968e+07
144      NO_ID      -1.909628225   4.469874015    2.314467402    -2.886897911   -4.795295545   -1.966129812   -4.369567725   -0.6161930615  2.991518963    4.069350215    11092.38143    	-1.34968e+07	-1.34968e+07	-1.34968e+07
145      NO_ID      -0.3663231284  4.920576743    3.983545964    0.7104152919   -5.12          4.399913804    -3.699648485   3.335905094    -3.877546632   -0.1021154845  6721.882312    	-1.34968e+07	-1.34968e+07	-1.34968e+07
146      NO_ID      -1.7008467     4.819107539    0.7904715929   -3.188134547   -3.730346442   -4.7498141     2.133736828    -1.33648033    3.545276765    4.708931561    -137.530928    	-1.34968e+07	-1.34968e+07	-1.34968e+07
147      NO_ID      -4.587823581   -4.88321317    3.7134171      3.550338243    -5.12          4.976342029    5.020289731    -2.049982249   3.104798107    1.407524621    -26335.64795   	-1.34968e+07	-1.34968e+07	-1.34968e+07
148      NO_ID      4.727123247    5.100196506    1.718991872    -2.462143348   -2.243485269   -1.178854099   2.245823043    -2.312689353   4.839519961    4.095575521    -116968.44     	-1.34968e+07	-1.34968e+07	-1.34968e+07
149      NO_ID      1.234972692    -5.002165221   0.7955405571   2.465494729    -4.066701665   -5.12          0.952770311    4.834205579    3.929567289    2.99235618     -2947.51947    	-1.34968e+07	-1.34968e+07	-1.34968e+07
150      NO_ID      2.013996583    4.904074218    2.41417419     -1.524360277   -3.322821685   1.105379719    -2.54256349    0.7830491263   4.837031434    4.494218258    -8962.611812   	-1.34968e+07	-1.34968e+07	-1.34968e+07
151      NO_ID      -0.3906675339  -4.327149929   -2.204373339   -3.127580042   -0.4457111708  -4.943133584   -3.526625988   2.159511391    2.174989607    4.13598112     2903.576312    	-1.34968e+07	-1.34968e+07	-1.34968e+07
152      NO_ID      1.982180658    4.257969036    4.523505968    0.8050506334   -3.089732887   0.04441502157  -1.634371348   -4.167113371   2.824494678    3.19478658     8978.163922    	-1.34968e+07	-1.34968e+07	-1.34968e+07
153      NO_ID      1.522225165    0.3820197702   -5.061865645   -0.9786673936  4.183424819    -5.085493876   -4.556691198   -4.566936161   -5.006769315   2.647548575    -16234.46635   	-1.34968e+07	-1.34968e+07	-1.34968e+07
154      NO_ID      1.419975375    4.329024689    -0.1643937708  -4.51762836    0.4497649687   -3.066669901   -4.732523494   -1.314473676   3.096109245    1.916059236    29316.73969    	-1.34968e+07	-1.34968e+07	-1.34968e+07
155      NO_ID      0.4375031721   2.545870691    -0.5767814345  -1.806648462   1.596555307    0.9509392294   0.3924323632   3.651253161    4.575352867    -4.80091295    220.19089      	-1.34968e+07	-1.34968e+07	-1.34968e+07
156      NO_ID      -3.558200231   -0.08952077287 -4.125575539   -1.296343294   4.554230781    -4.755467899   3.384190268    -4.551843466   2.530426482    -3.981427441   -3831.9726     	-1.34968e+07	-1.34968e+07	-1.34968e+07
157      NO_ID      4.901231289    -2.467612884   -4.095343304   0.1222412385   1.117634276    -3.156543748   3.700115126    1.6118509      -3.629430536   1.823968903    -110.679974    	-1.34968e+07	-1.34968e+07	-1.34968e+07
158      NO_ID      -0.3455476035  4.125997175    4.67976608     -5.023524122   -1.47457249    1.894459903    2.920497831    -2.82907588    4.18672384     3.798335605    732414.6979    	-1.34968e+07	-1.34968e+07	-1.34968e+07
159      NO_ID      -4.021256388   -4.669332779   -3.819561786   -5.047660076   3.736696312    -2.730477852   -3.210232617   -3.757028492   -3.65125718    -3.6301257     -18.69313      	-1.34968e+07	-1.34968e+07	-1.34968e+07
160      NO_ID      -3.559456257   4.465913421    -2.413496766   -1.770592993   -2.132496631   -1.366917138   -2.226544605   -4.704501293   3.82125594     2.918583854    -101.365586    	-1.34968e+07	-1.34968e+07	-1.34968e+07
161      NO_ID      -4.383420039   0.7188704653   2.097323906    1.889729382    -4.882038803   2.994126281    3.014073623    -4.211691387   1.817296759    -0.9201532822  -8.51552       	-1.34968e+07	-1.34968e+07	-1.34968e+07
162      NO_ID      2.415624671    4.368600737    0.06430906013  -5.101484842   -4.886576905   -1.835377814   1.681887012    -2.875793437   1.488476585    2.412571593    4492.803302    	-1.34968e+07	-1.34968e+07	-1.34968e+07
163      NO_ID      -4.981160497   -3.710608485   -0.5817244637  -3.762126251   2.457570817    4.968822845    -3.575554977   -0.3583813038  4.088778342    -2.869100564   6306.523407    	-1.34968e+07	-1.34968e+07	-1.34968e+07
164      NO_ID      -2.215550818   3.854501794    2.799775728    -1.509250545   -0.8313827707  3.40401452     0.6909666798   -2.638310784   3.440730338    0.2808202703   -352593.806    	-1.34968e+07	-1.34968e+07	-1.34968e+07
165      NO_ID      -2.43489383    -4.652949863   -2.245324063   -4.948011602   -3.680951754   -3.218161134   1.825912256    3.769267115    4.566929652    -3.264251897   51.992768      	-1.34968e+07	-1.34968e+07	-1.34968e+07
166      NO_ID      1.203429746    4.436709608    -2.486983205   -4.623769892   0.08771195704  -4.608863205   -0.8379286756  -4.694506694   3.623930331    3.73765327     -3433.661315   	-1.34968e+07	-1.34968e+07	-1.34968e+07
167      NO_ID      5.032759796    -3.340350125   3.043931768    -4.399240653   -5.12          3.292149222    4.734648299    4.656502066    3.092773169    1.624560323    10468.70984    	-1.34968e+07	-1.34968e+07	-1.34968e+07
168      NO_ID      0.4649174719   3.42830501     -0.1120224373  -1.798490881   -0.7794934016  1.455449311    -4.537928402   -4.744608569   5.12           5.09806456     21048.22348    	-1.34968e+07	-1.34968e+07	-1.34968e+07
169      NO_ID      -2.275878656   -4.649486588   3.039472714    -3.786129212   -2.960594312   3.682043516    3.311340154    0.4305822339   -4.760756956   4.83790828     -360.981175    	-1.34968e+07	-1.34968e+07	-1.34968e+07
170      NO_ID      -0.3414679875  3.00681529     3.396207559    -3.683601744   -0.8656272307  -0.08323560737 -1.094551923   -4.752257664   -0.4046983872  1.790500627    1107.317589    	-1.34968e+07	-1.34968e+07	-1.34968e+07
171      NO_ID      -4.780074176   -5.104420942   3.396860176    0.8204768983   -1.254928494   -4.817791155   4.839795793    2.859259175    -0.04027302194 1.008287649    80940.76138    	-1.34968e+07	-1.34968e+07	-1.34968e+07
172      NO_ID      2.393216158    2.527698126    3.976027186    -4.631264724   -2.550783388   0.4765789882   -2.782245227   -4.402191739   4.47003231     4.568671282    -44.432655     	-1.34968e+07	-1.34968e+07	-1.34968e+07
173      NO_ID      3.3717601      -4.292580758   3.647752323    -5.036453137   -0.1973986883  -5.064273937   0.9277085062   4.067162134    -3.4397374     4.591878023    25478.86968    	-1.34968e+07	-1.34968e+07	-1.34968e+07
174      NO_ID      -3.308847045   3.988958958    1.994228853    -1.11081414    -2.011428097   -3.692940431   -1.227720719   -4.002067424   4.014085978    1.144995636    -1.30276       	-1.34968e+07	-1.34968e+07	-1.34968e+07
175      NO_ID      0.4432286604   -4.057708452   4.248652353    -4.248370475   4.528169311    -3.305570552   -5.12          -0.7252623781  -5.1143111     -2.755697897   -17.580731     	-1.34968e+07	-1.34968e+07	-1.34968e+07
176      NO_ID      -0.4192714869  4.365506451    -2.587914208   -4.622316275   -4.013498666   0.3606339575   -0.08330857448 -1.1681049     3.176107954    4.081717063    -103631.0153   	-1.34968e+07	-1.34968e+07	-1.34968e+07
177      NO_ID      -0.6379624679  -5.12          3.473237486    4.390565146    3.94442901     -3.934256074   0.536503936    -4.111856835   -2.641394749   3.584491324    -1641.236601   	-1.34968e+07	-1.34968e+07	-1.34968e+07
178      NO_ID      -1.43539984    1.404478785    -0.4288076492  -3.653174282   -1.776570064   0.4524319887   -2.021244394   0.1086849716   3.982552787    1.493762829    -38.625453     	-1.34968e+07	-1.34968e+07	-1.34968e+07
179      NO_ID      4.002942036    -4.469088956   3.23089022     4.550725691    4.377008412    -1.228322891   2.425448077    0.3813950648   4.739537937    -4.87738889    46799.55314    	-1.34968e+07	-1.34968e+07	-1.34968e+07
180      NO_ID      0.001643975514 3.402640736    -0.5693967537  0.7850497235   0.4635853724   -0.7874470808  0.7776514041   -1.497197027   4.586053946    0.9973564938   3081280.003    	-1.34968e+07	-1.34968e+07	-1.34968e+07
181      NO_ID      2.092992675    1.856343291    2.908496628    2.21028782     -3.644048564   -5.073163815   -4.352603832   1.560649925    -3.175686335   -0.3565922772  -54.274083     	-1.34968e+07	-1.34968e+07	-1.34968e+07
182      NO_ID      -3.190157062   -5.007039842   -1.967891047   -2.78756803    -4.357858614   5.12           5.053289267    3.461553822    4.498700091    -2.994089238   -2843.173211   	-1.34968e+07	-1.34968e+07	-1.34968e+07
183      NO_ID      0.6121145338   4.424593058    1.378382083    -0.3671160541  -2.1516216     3.162640949    1.109165447    -3.484939453   3.216920646    4.659509233    14596.1959     	-1.34968e+07	-1.34968e+07	-1.34968e+07
184      NO_ID      -4.379026891   -2.308253127   -0.006844707968 4.111045676    -1.511063184   -3.593800679   1.461826645    -4.448716216   3.578950447    2.185707517    -4477.542895   	-1.34968e+07	-1.34968e+07	-1.34968e+07
185      NO_ID      2.707806356    0.7551729901   -0.4607043833  -2.697176666   -2.444263335   -1.902271136   -0.5204230652  -4.351835874   3.018361395    1.939252417    61.368706      	-1.34968e+07	-1.34968e+07	-1.34968e+07
186      NO_ID      -3.822185942   5.12           0.505244287    -2.977505977   -0.8375175505  5.047692574    4.790664468    2.224622391    4.210541935    4.475896518    -769198.8628   	-1.34968e+07	-1.34968e+07	-1.34968e+07
187      NO_ID      -2.689703735   4.932411556    2.008206       -3.840400466   2.621649607    -0.8850494169  -1.080943847   -0.08706299192 4.955881334    3.692874392    -232689.7636   	-1.34968e+07	-1.34968e+07	-1.34968e+07
188      NO_ID      4.660825974    -1.164712922   -4.979700231   -4.792267845   5.007108528    -2.761496797   -3.628579907   2.823593851    3.004008079    -0.799536295   1760.864241    	-1.34968e+07	-1.34968e+07	-1.34968e+07
189      NO_ID      3.770433164    4.228224838    -0.02034004813 -2.727885804   -1.019754933   1.884849938    0.6251592677   -4.868587651   2.968418317    1.722288976    -5336.559646   	-1.34968e+07	-1.34968e+07	-1.34968e+07
190      NO_ID      -3.53662941    0.1409294943   -2.895894565   -4.790628361   3.653052108    4.067261861    -1.893161112   2.595781905    -4.644585359   4.996401931    -1328.146944   	-1.34968e+07	-1.34968e+07	-1.34968e+07
191      NO_ID      -1.629353743   3.956163256    0.5023396691   -2.181320689   -3.421334476   0.8687325243   3.675186731    -4.348390196   4.867914759    1.677842718    38869.03517    	-1.34968e+07	-1.34968e+07	-1.34968e+07
192      NO_ID      4.818306476    1.943831112    -2.896816554   5.12           -4.813602251   -3.668245675   -4.513871306   2.918578439    2.997782781    -4.960697176   -1063.749713   	-1.34968e+07	-1.34968e+07	-1.34968e+07
193      NO_ID      3.359372496    2.467266869    1.723804769    -4.756037548   -2.124386875   -0.205195207   -1.197789305   -1.074907607   4.587536993    0.7438063352   -66251.05185   	-1.34968e+07	-1.34968e+07	-1.34968e+07
194      NO_ID      3.623284341    -4.456026716   3.512814676    1.504032596    -2.605493079   -2.250007899   3.699610704    -4.546793762   -0.447173531   2.447948035    71.426149      	-1.34968e+07	-1.34968e+07	-1.34968e+07
195      NO_ID      0.9582946573   4.704888521    -1.057659159   -1.806508096   -4.908827136   -1.13601904    -2.601808039   -3.060512578   4.900289487    4.600628393    251871.9858    	-1.34968e+07	-1.34968e+07	-1.34968e+07
196      NO_ID      -3.857069262   -4.371250416   -1.349305509   -2.501626065   4.641726929    3.832456259    -5.06191186    1.070689007    -4.307257952   -2.640236571   8891.891174    	-1.34968e+07	-1.34968e+07	-1.34968e+07
197      NO_ID      0.0871974447   1.96610841     1.302934709    -3.786783303   -4.246549208   -3.802047949   -1.508786655   -1.702878925   4.001915927    2.266385452    -45.086637     	-1.34968e+07	-1.34968e+07	-1.34968e+07
198      NO_ID      -0.08793880915 3.179704108    4.107727483    5.12           5.045827105    1.523207308    4.009525343    1.100660721    0.7207195186   4.699327977    -5526.459711   	-1.34968e+07	-1.34968e+07	-1.34968e+07
199      NO_ID      0.03460062208  4.882590351    3.73406062     -4.014826231   -3.990199048   -1.451554706   -0.1355171834  -0.1438592081  2.411346958    2.195812767    5265623.797    	-1.34968e+07	-1.34968e+07	-1.34968e+07
200      NO_ID      5.033572255    -2.607038177   -4.118811268   4.455899847    -2.796861445   0.3108685005   2.530727079    5.12           2.714751738    -3.069120849   3582.017469    	-1.34968e+07	-1.34968e+07	-1.34968e+07
201      NO_ID      1.186819699    2.835580343    4.11555114     -3.334151911   1.757523851    0.5989077732   0.01555271861  -4.15222004    5.12           1.666436751    -849.888221    	-1.34968e+07	-1.34968e+07	-1.34968e+07
