FE	Run 1	Run 2	Run 3	Run 4	Run 5	Run 6	Run 7	Run 8	Run 9	Run 10	Average
79	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4554968.0
80	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4554968.0
81	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4554968.0
82	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4554968.0
83	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4554968.0
84	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4554968.0
85	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4554968.0
86	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4554968.0
87	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4554968.0
88	-683559.0	-683559.0	-2139220.0	-2139220.0	-334221.0	-334221.0	-1750140.0	-1750140.0	-5740970.0	-5740970.0	-7682750.0	-7682750.0	-5242480.0	-5242480.0	-2024550.0	-2024550.0	-16509200.0	-16509200.0	-3442590.0	-3442590.0	-4554968.0
